genre	rating	review
Drama	10	She is a miracle of God's creation.
Family	10	A warm, touching movie that has a fantasy-like quality.
Family	10	Ellen Burstyn is, as always, superb.
Family	10	Most of all, you've got to see this amazing 5-yr.
Family	10	old, Jodelle Ferland.
Family	10	I was so captivated by her presence, I had to buy the movie
Family	10	so I could watch her again and again.
Family	10	She is a miracle of God's creation.
Drama	10	Fascinating Hitchcockian thriller, very original and provocative.
Drama	10	Great cinematography by future director Jan de Bont.
Drama	10	Highly Reommended!
Mystery	10	Fascinating Hitchcockian thriller, very original and provocative.
Mystery	10	Great cinematography by future director Jan de Bont.
Mystery	10	Highly Reommended!
Thriller	10	Fascinating Hitchcockian thriller, very original and provocative.
Thriller	10	Great cinematography by future director Jan de Bont.
Thriller	10	Highly Reommended!
Drama	10	This is one of my favorite films of all time.
Drama	10	Roger Ebert gave is 3 1/2 stars!
Drama	10	And it deserved 4!
Drama	10	WONDERFUL!
Drama	10	I give it 4 out of 4!
Romance	10	This is one of my favorite films of all time.
Romance	10	Roger Ebert gave is 3 1/2 stars!
Romance	10	And it deserved 4!
Romance	10	WONDERFUL!
Romance	10	I give it 4 out of 4!
Comedy	9	Ernie Kovacs is wonderful as the perpetually dishevelled writer Redlitch.
Comedy	9	I love this movie, though few others seem to.
Comedy	9	Kim alone makes it a winner in my Book.
Comedy	9	Ha!
Comedy	9	My #5 film of 1958.
Fantasy	9	Ernie Kovacs is wonderful as the perpetually dishevelled writer Redlitch.
Fantasy	9	I love this movie, though few others seem to.
Fantasy	9	Kim alone makes it a winner in my Book.
Fantasy	9	Ha!
Fantasy	9	My #5 film of 1958.
Romance	9	Ernie Kovacs is wonderful as the perpetually dishevelled writer Redlitch.
Romance	9	I love this movie, though few others seem to.
Romance	9	Kim alone makes it a winner in my Book.
Romance	9	Ha!
Romance	9	My #5 film of 1958.
Action	8	This film is almost an anachronism in today's politically correct atmosphere.
Crime	8	This film is almost an anachronism in today's politically correct atmosphere.
Drama	8	This film is almost an anachronism in today's politically correct atmosphere.
Crime	10	how old the other girls were.?now
Crime	10	i would still be suspicious of him
Crime	10	and so was the cop who died HELLO!!
Crime	10	that's what i think an thought about the movie.
Drama	10	how old the other girls were.?now
Drama	10	i would still be suspicious of him
Drama	10	and so was the cop who died HELLO!!
Drama	10	that's what i think an thought about the movie.
Mystery	10	how old the other girls were.?now
Mystery	10	i would still be suspicious of him
Mystery	10	and so was the cop who died HELLO!!
Mystery	10	that's what i think an thought about the movie.
Comedy	7	Overall, I enjoyed this film and would recommend it to indie film lovers.
Comedy	7	"
Comedy	7	Can't be coincidence.
Comedy	7	so I'm not sure how this connection formed.
Comedy	7	Anyone have an idea?
Drama	7	Overall, I enjoyed this film and would recommend it to indie film lovers.
Drama	7	"
Drama	7	Can't be coincidence.
Drama	7	so I'm not sure how this connection formed.
Drama	7	Anyone have an idea?
Romance	7	Overall, I enjoyed this film and would recommend it to indie film lovers.
Romance	7	"
Romance	7	Can't be coincidence.
Romance	7	so I'm not sure how this connection formed.
Romance	7	Anyone have an idea?
Horror	10	of watching this as a child.
Horror	10	It's no dream, my friend.
Horror	10	No dreaming now.
Comedy	7	It's funny, but it's not pretty ..
Comedy	7	I liked this movie ..
Romance	7	It's funny, but it's not pretty ..
Romance	7	I liked this movie ..
Sci-Fi	7	It's funny, but it's not pretty ..
Sci-Fi	7	I liked this movie ..
Action	9	This movie is one of the most Underrated movie of its time.
Action	9	Also Arnold Doesn't let us down with some of his best one liners.
Action	9	" He gets the best response of them all in this movie.
Action	9	Hope you enjoy this gem as much as i did.
Sci-Fi	9	This movie is one of the most Underrated movie of its time.
Sci-Fi	9	Also Arnold Doesn't let us down with some of his best one liners.
Sci-Fi	9	" He gets the best response of them all in this movie.
Sci-Fi	9	Hope you enjoy this gem as much as i did.
Thriller	9	This movie is one of the most Underrated movie of its time.
Thriller	9	Also Arnold Doesn't let us down with some of his best one liners.
Thriller	9	" He gets the best response of them all in this movie.
Thriller	9	Hope you enjoy this gem as much as i did.
Drama	9	Beautifully acted and photographed, heartbreakingly real.
Crime	10	This excellent drama had me in suspense the whole time.
Crime	10	The cast was also very good.
Crime	10	The only bad cast member was the actress who played Anne Marie.
Crime	10	The actress did a great job, but the director didn't.
Drama	10	This excellent drama had me in suspense the whole time.
Drama	10	The cast was also very good.
Drama	10	The only bad cast member was the actress who played Anne Marie.
Drama	10	The actress did a great job, but the director didn't.
Mystery	10	This excellent drama had me in suspense the whole time.
Mystery	10	The cast was also very good.
Mystery	10	The only bad cast member was the actress who played Anne Marie.
Mystery	10	The actress did a great job, but the director didn't.
Documentary	10	Certainly any others I have seen pale in comparison.
Documentary	10	The series gives balanced coverage to all theatres of operation.
Documentary	10	No one country is given undue credit for the Allied victory.
Documentary	10	Laurence Olivier brings great weight and dignity to his role as narrator.
History	10	Certainly any others I have seen pale in comparison.
History	10	The series gives balanced coverage to all theatres of operation.
History	10	No one country is given undue credit for the Allied victory.
History	10	Laurence Olivier brings great weight and dignity to his role as narrator.
War	10	Certainly any others I have seen pale in comparison.
War	10	The series gives balanced coverage to all theatres of operation.
War	10	No one country is given undue credit for the Allied victory.
War	10	Laurence Olivier brings great weight and dignity to his role as narrator.
Action	8	Maybe these are unhappy expats living in S. Korea who saw it early.
Action	8	I am in the US and just saw it today.
Action	8	I thought the special effects were excellent, better than the trailer.
Action	8	It wasn't at all hard to follow.
Action	8	The acting by the leads was weak, but other people were quite good.
Action	8	There was humor throughout, too.
Drama	8	Maybe these are unhappy expats living in S. Korea who saw it early.
Drama	8	I am in the US and just saw it today.
Drama	8	I thought the special effects were excellent, better than the trailer.
Drama	8	It wasn't at all hard to follow.
Drama	8	The acting by the leads was weak, but other people were quite good.
Drama	8	There was humor throughout, too.
Fantasy	8	Maybe these are unhappy expats living in S. Korea who saw it early.
Fantasy	8	I am in the US and just saw it today.
Fantasy	8	I thought the special effects were excellent, better than the trailer.
Fantasy	8	It wasn't at all hard to follow.
Fantasy	8	The acting by the leads was weak, but other people were quite good.
Fantasy	8	There was humor throughout, too.
Comedy	10	If you like musicals, I'd say you'd like this one!
Fantasy	10	If you like musicals, I'd say you'd like this one!
Musical	10	If you like musicals, I'd say you'd like this one!
Comedy	10	Down To Earth is the best movie!!!
Comedy	10	It is SO funny, and it's really sweet too.
Comedy	10	It has a good plot and it's unique.
Comedy	10	This movie also has a very good ending.
Fantasy	10	Down To Earth is the best movie!!!
Fantasy	10	It is SO funny, and it's really sweet too.
Fantasy	10	It has a good plot and it's unique.
Fantasy	10	This movie also has a very good ending.
Western	8	The last new episode aired in November, 1965.
Comedy	8	The film is ideal and only Ealing could have made it so.
Comedy	8	Rating, 8.
Drama	8	The film is ideal and only Ealing could have made it so.
Drama	8	Rating, 8.
Sci-Fi	8	The film is ideal and only Ealing could have made it so.
Sci-Fi	8	Rating, 8.
Documentary	8	This one-minute film is arguably the first movie ever made.
Documentary	8	Rating: 8
Short	8	This one-minute film is arguably the first movie ever made.
Short	8	Rating: 8
Comedy	10	Hot Millions is a great movie in every way.
Comedy	10	Karl Malden and Bob Newhart round out the cast and are also perfect.
Comedy	10	If you want a movie that has perfect casting, this is it.
Comedy	10	It's definitely on my all-time favorites list.
Crime	10	Hot Millions is a great movie in every way.
Crime	10	Karl Malden and Bob Newhart round out the cast and are also perfect.
Crime	10	If you want a movie that has perfect casting, this is it.
Crime	10	It's definitely on my all-time favorites list.
Action	10	I love this movie!
Action	10	Definitely the most quotable movie of our time
Action	10	so I'll part you with my favorite line:
Action	10	"
Sci-Fi	10	I love this movie!
Sci-Fi	10	Definitely the most quotable movie of our time
Sci-Fi	10	so I'll part you with my favorite line:
Sci-Fi	10	"
Thriller	10	I love this movie!
Thriller	10	Definitely the most quotable movie of our time
Thriller	10	so I'll part you with my favorite line:
Thriller	10	"
Western	8	"
Western	8	It was also the first western TV series to win an Emmy award.
Western	8	Starring veteran western actor Jim Davis as railroad detective Matt Clark
Western	8	He seemed like an actual western character.
Western	8	One other note.
Western	8	A very good early adult western.
Crime	7	A surprise thriller with more twists and double crosses than a doodle pad.
Crime	7	I'm sure he has his followers, though.
Drama	7	A surprise thriller with more twists and double crosses than a doodle pad.
Drama	7	I'm sure he has his followers, though.
Thriller	7	A surprise thriller with more twists and double crosses than a doodle pad.
Thriller	7	I'm sure he has his followers, though.
Comedy	10	Whenever he would do this character on the show I would crack up laughing.
Comedy	10	So after I saw this was going to be playing on Comedy Central
Comedy	10	one night I decided to check it out.
Action	10	This is the best movie I`ve ever seen !!!
Action	10	P.P.-
Action	10	I appologise of my bad / worst/ English !!!
Thriller	10	This is the best movie I`ve ever seen !!!
Thriller	10	P.P.-
Thriller	10	I appologise of my bad / worst/ English !!!
War	10	This is the best movie I`ve ever seen !!!
War	10	P.P.-
War	10	I appologise of my bad / worst/ English !!!
Comedy	9	A must-see.
Short	9	A must-see.
Horror	9	Also to imagine if you were ever in this situation what would you do.
